 @n.xm1.nsg13_lv_nmos[l] @n.xm1.nsg13_lv_nmos[cdd] @n.xm1.nsg13_lv_nmos[cgd] @n.xm1.nsg13_lv_nmos[cgg] @n.xm1.nsg13_lv_nmos[cgs] @n.xm1.nsg13_lv_nmos[gds] @n.xm1.nsg13_lv_nmos[gm] @n.xm1.nsg13_lv_nmos[ids] @n.xm1.nsg13_lv_nmos[l] @n.xm1.nsg13_lv_nmos[vth] @vd[dc]         @vg[dc]        
 1.00000000e-06  1.21177476e-14  1.55872867e-14  5.22829496e-14  3.59302214e-14  5.18306597e-04  7.12741892e-04  3.94345574e-04  1.00000000e-06  2.37406562e-01  4.00000000e-01  1.00000000e+00 
 1.00000000e-06  1.41595015e-14  1.83920608e-14  5.42145418e-14  3.52066964e-14  7.15800294e-04  6.53689913e-04  4.62732903e-04  1.00000000e-06  2.37406562e-01  4.00000000e-01  1.10000000e+00 
 1.00000000e-06  1.55825913e-14  2.03965513e-14  5.55542105e-14  3.46354149e-14  9.02663094e-04  5.90467991e-04  5.24950871e-04  1.00000000e-06  2.37406562e-01  4.00000000e-01  1.20000000e+00 
 1.00000000e-06  4.04046142e-21  1.43764292e-20  7.14540040e-15  1.97711374e-17  1.30631030e-09  5.11495799e-08  1.62917549e-09  1.00000000e-06  2.37406531e-01  5.00000000e-01  0.00000000e+00 
 1.00000000e-06  9.17876956e-20  1.31406096e-19  7.08542825e-15  3.40733562e-16  3.18917753e-08  1.18814007e-06  3.78567890e-08  1.00000000e-06  2.37406531e-01  5.00000000e-01  1.00000000e-01 
 1.00000000e-06  1.82764166e-18  2.43101107e-18  1.14262656e-14  5.59723299e-15  6.21209125e-07  2.09077772e-05  7.67305524e-07  1.00000000e-06  2.37406531e-01  5.00000000e-01  2.00000000e-01 
 1.00000000e-06  1.45319267e-17  1.83339573e-17  2.49176132e-14  2.10302970e-14  3.70079068e-06  1.10722134e-04  6.72529595e-06  1.00000000e-06  2.37406531e-01  5.00000000e-01  3.00000000e-01 
 1.00000000e-06  4.31561545e-17  5.26514035e-17  3.24462486e-14  2.95252962e-14  8.71299894e-06  2.55140045e-04  2.47221728e-05  1.00000000e-06  2.37406531e-01  5.00000000e-01  4.00000000e-01 
 1.00000000e-06  9.31261608e-17  1.12309462e-16  3.58413288e-14  3.32864757e-14  1.52095258e-05  4.20904498e-04  5.84506200e-05  1.00000000e-06  2.37406531e-01  5.00000000e-01  5.00000000e-01 
 1.00000000e-06  2.21078087e-16  2.67566563e-16  3.79215697e-14  3.54633329e-14  2.39900493e-05  5.86455365e-04  1.08889581e-04  1.00000000e-06  2.37406531e-01  5.00000000e-01  6.00000000e-01 
 1.00000000e-06  6.36168477e-16  7.78744962e-16  3.97778264e-14  3.70263440e-14  3.85410002e-05  7.35827576e-04  1.75205495e-04  1.00000000e-06  2.37406531e-01  5.00000000e-01  7.00000000e-01 
 1.00000000e-06  1.80265850e-15  2.22977037e-15  4.20958312e-14  3.81491377e-14  7.14990798e-05  8.50377114e-04  2.54904184e-04  1.00000000e-06  2.37406531e-01  5.00000000e-01  8.00000000e-01 
 1.00000000e-06  4.12756340e-15  5.15376369e-15  4.51611300e-14  3.86022219e-14  1.49259134e-04  9.06952023e-04  3.43328178e-04  1.00000000e-06  2.37406531e-01  5.00000000e-01  9.00000000e-01 
 1.00000000e-06  7.18788456e-15  9.06876333e-15  4.84566938e-14  3.82916600e-14  2.86984164e-04  8.99300172e-04  4.34116894e-04  1.00000000e-06  2.37406531e-01  5.00000000e-01  1.00000000e+00 
 1.00000000e-06  1.00844316e-14  1.28593279e-14  5.12647192e-14  3.75517467e-14  4.65800622e-04  8.47936511e-04  5.21730903e-04  1.00000000e-06  2.37406531e-01  5.00000000e-01  1.10000000e+00 
 1.00000000e-06  1.23802454e-14  1.59391286e-14  5.33694617e-14  3.67440982e-14  6.57030115e-04  7.76766806e-04  6.03057133e-04  1.00000000e-06  2.37406531e-01  5.00000000e-01  1.20000000e+00 
 1.00000000e-06  3.59619155e-21  1.08050708e-20  7.14538494e-15  1.97544584e-17  1.24126075e-09  5.52169295e-08  1.75634961e-09  1.00000000e-06  2.37406507e-01  6.00000000e-01  0.00000000e+00 
 1.00000000e-06  8.16913095e-20  1.15195931e-19  7.08506692e-15  3.40334221e-16  3.03415318e-08  1.28694405e-06  4.09680289e-08  1.00000000e-06  2.37406507e-01  6.00000000e-01  1.00000000e-01 
 1.00000000e-06  1.62523957e-18  2.16283695e-18  1.14201653e-14  5.59057326e-15  5.90628630e-07  2.24421450e-05  8.27888808e-07  1.00000000e-06  2.37406507e-01  6.00000000e-01  2.00000000e-01 
 1.00000000e-06  1.28461168e-17  1.62272385e-17  2.48934779e-14  2.10052004e-14  3.47444464e-06  1.14831207e-04  7.08384717e-06  1.00000000e-06  2.37406507e-01  6.00000000e-01  3.00000000e-01 
 1.00000000e-06  3.73155465e-17  4.55784939e-17  3.24073295e-14  2.94888076e-14  8.02652117e-06  2.60534600e-04  2.55581136e-05  1.00000000e-06  2.37406507e-01  6.00000000e-01  4.00000000e-01 
 1.00000000e-06  7.34796225e-17  8.85440276e-17  3.57753356e-14  3.32367889e-14  1.37168277e-05  4.27726026e-04  5.98936599e-05  1.00000000e-06  2.37406507e-01  6.00000000e-01  5.00000000e-01 
 1.00000000e-06  1.35539608e-16  1.62878168e-16  3.77541897e-14  3.53824798e-14  2.08519876e-05  5.95652058e-04  1.11119596e-04  1.00000000e-06  2.37406507e-01  6.00000000e-01  6.00000000e-01 
 1.00000000e-06  2.81241001e-16  3.40125300e-16  3.92753500e-14  3.69102316e-14  3.05162564e-05  7.51010824e-04  1.78602092e-04  1.00000000e-06  2.37406507e-01  6.00000000e-01  7.00000000e-01 
 1.00000000e-06  6.62157702e-16  8.09359302e-16  4.07883251e-14  3.81326726e-14  4.62907540e-05  8.83232556e-04  2.60552901e-04  1.00000000e-06  2.37406507e-01  6.00000000e-01  8.00000000e-01 
 1.00000000e-06  1.55936173e-15  1.92423799e-15  4.26338331e-14  3.90680806e-14  7.81907854e-05  9.79888535e-04  3.54067870e-04  1.00000000e-06  2.37406507e-01  6.00000000e-01  9.00000000e-01 
 1.00000000e-06  3.25629012e-15  4.05074011e-15  4.50025486e-14  3.95515116e-14  1.44804011e-04  1.02618056e-03  4.54842344e-04  1.00000000e-06  2.37406507e-01  6.00000000e-01  1.00000000e+00 
 1.00000000e-06  5.66831343e-15  7.11090857e-15  4.77085703e-14  3.94502224e-14  2.60717828e-04  1.01607017e-03  5.57399880e-04  1.00000000e-06  2.37406507e-01  6.00000000e-01  1.10000000e+00 
 1.00000000e-06  8.28119310e-15  1.04840151e-14  5.02916250e-14  3.88830490e-14  4.19043195e-04  9.61656780e-04  6.56570904e-04  1.00000000e-06  2.37406507e-01  6.00000000e-01  1.20000000e+00 
 1.00000000e-06  3.24015731e-21  8.53062633e-21  7.14537099e-15  1.97389169e-17  1.18020726e-09  5.90808451e-08  1.87710352e-09  1.00000000e-06  2.37406486e-01  7.00000000e-01  0.00000000e+00 
 1.00000000e-06  7.36010305e-20  1.02752146e-19  7.08474286e-15  3.39974373e-16  2.88630937e-08  1.38096147e-06  4.39272659e-08  1.00000000e-06  2.37406486e-01  7.00000000e-01  1.00000000e-01 
 1.00000000e-06  1.46336924e-18  1.94862053e-18  1.14147030e-14  5.58458448e-15  5.61660724e-07  2.38984140e-05  8.85486156e-07  1.00000000e-06  2.37406486e-01  7.00000000e-01  2.00000000e-01 
 1.00000000e-06  1.15201815e-17  1.45689098e-17  2.48720821e-14  2.09827435e-14  3.27279068e-06  1.18641540e-04  7.42101065e-06  1.00000000e-06  2.37406486e-01  7.00000000e-01  3.00000000e-01 
 1.00000000e-06  3.31121189e-17  4.04929189e-17  3.23743094e-14  2.94569377e-14  7.44888147e-06  2.65391208e-04  2.63310915e-05  1.00000000e-06  2.37406486e-01  7.00000000e-01  4.00000000e-01 
 1.00000000e-06  6.31233972e-17  7.61198471e-17  3.57291085e-14  3.31977923e-14  1.25353134e-05  4.33656879e-04  6.12042104e-05  1.00000000e-06  2.37406486e-01  7.00000000e-01  5.00000000e-01 
 1.00000000e-06  1.05386076e-16  1.26401993e-16  3.76733340e-14  3.53294345e-14  1.86799722e-05  6.03039261e-04  1.13090943e-04  1.00000000e-06  2.37406486e-01  7.00000000e-01  6.00000000e-01 
 1.00000000e-06  1.78961202e-16  2.14870895e-16  3.90893297e-14  3.68303015e-14  2.63274788e-05  7.61042242e-04  1.81427992e-04  1.00000000e-06  2.37406486e-01  7.00000000e-01  7.00000000e-01 
 1.00000000e-06  3.35618191e-16  4.05757531e-16  4.03305551e-14  3.80333347e-14  3.67717202e-05  8.99536667e-04  2.64647662e-04  1.00000000e-06  2.37406486e-01  7.00000000e-01  8.00000000e-01 
 1.00000000e-06  6.83817667e-16  8.34535215e-16  4.16156946e-14  3.90440583e-14  5.35313520e-05  1.01172376e-03  3.60460119e-04  1.00000000e-06  2.37406486e-01  7.00000000e-01  9.00000000e-01 
 1.00000000e-06  1.40174997e-15  1.72531115e-15  4.31315576e-14  3.98398072e-14  8.46676580e-05  1.08954188e-03  4.65849230e-04  1.00000000e-06  2.37406486e-01  7.00000000e-01  1.00000000e+00 
 1.00000000e-06  2.68373734e-15  3.32689141e-15  4.50083825e-14  4.03081716e-14  1.43601654e-04  1.12368491e-03  5.76907850e-04  1.00000000e-06  2.37406486e-01  7.00000000e-01  1.10000000e+00 
 1.00000000e-06  4.56384509e-15  5.69783050e-15  4.72024469e-14  4.03370906e-14  2.42400863e-04  1.10958608e-03  6.88963837e-04  1.00000000e-06  2.37406486e-01  7.00000000e-01  1.20000000e+00 
 1.00000000e-06  2.94806753e-21  6.97185471e-21  7.14535830e-15  1.97245348e-17  1.12446611e-09  6.27545913e-08  1.99187611e-09  1.00000000e-06  2.37406468e-01  8.00000000e-01  0.00000000e+00 
 1.00000000e-06  6.69642586e-20  9.28263562e-20  7.08444906e-15  3.39647032e-16  2.74917427e-08  1.47047606e-06  4.67437860e-08  1.00000000e-06  2.37406468e-01  8.00000000e-01  1.00000000e-01 
 1.00000000e-06  1.33074764e-18  1.77318539e-18  1.14097571e-14  5.57914355e-15  5.34878970e-07  2.52824677e-05  9.40294032e-07  1.00000000e-06  2.37406468e-01  8.00000000e-01  2.00000000e-01 
 1.00000000e-06  1.04435211e-17  1.32210958e-17  2.48528438e-14  2.09624079e-14  3.09354563e-06  1.22196778e-04  7.73915257e-06  1.00000000e-06  2.37406468e-01  8.00000000e-01  3.00000000e-01 
 1.00000000e-06  2.98128703e-17  3.64991410e-17  3.23452302e-14  2.94283877e-14  6.95571941e-06  2.69814573e-04  2.70506985e-05  1.00000000e-06  2.37406468e-01  8.00000000e-01  4.00000000e-01 
 1.00000000e-06  5.59771239e-17  6.75716012e-17  3.56913908e-14  3.31643960e-14  1.15629585e-05  4.38931401e-04  6.24076508e-05  1.00000000e-06  2.37406468e-01  8.00000000e-01  5.00000000e-01 
 1.00000000e-06  8.96421416e-17  1.07531554e-16  3.76197128e-14  3.52889885e-14  1.69966630e-05  6.09355911e-04  1.14871627e-04  1.00000000e-06  2.37406468e-01  8.00000000e-01  6.00000000e-01 
 1.00000000e-06  1.38074282e-16  1.65327194e-16  3.89948589e-14  3.67757647e-14  2.34718567e-05  7.68894490e-04  1.83910600e-04  1.00000000e-06  2.37406468e-01  8.00000000e-01  7.00000000e-01 
 1.00000000e-06  2.21384247e-16  2.65775839e-16  4.01345854e-14  3.79581927e-14  3.15479754e-05  9.10304546e-04  2.68043467e-04  1.00000000e-06  2.37406468e-01  8.00000000e-01  8.00000000e-01 
 1.00000000e-06  3.82711408e-16  4.62461489e-16  4.12001780e-14  3.89617490e-14  4.26689844e-05  1.02889968e-03  3.65210461e-04  1.00000000e-06  2.37406468e-01  8.00000000e-01  9.00000000e-01 
 1.00000000e-06  6.99509539e-16  8.52148477e-16  4.23110388e-14  3.98194168e-14  6.01629301e-05  1.12056090e-03  4.72926903e-04  1.00000000e-06  2.37406468e-01  8.00000000e-01  1.00000000e+00 
 1.00000000e-06  1.28951609e-15  1.58272290e-15  4.35789051e-14  4.05024190e-14  9.05730365e-05  1.18023644e-03  5.88257879e-04  1.00000000e-06  2.37406468e-01  8.00000000e-01  1.10000000e+00 
 1.00000000e-06  2.28834291e-15  2.82676313e-15  4.50969314e-14  4.09353474e-14  1.43855438e-04  1.20213707e-03  7.07712492e-04  1.00000000e-06  2.37406468e-01  8.00000000e-01  1.20000000e+00 
 1.00000000e-06  2.70405575e-21  5.84433816e-21  7.14534666e-15  1.97112202e-17  1.07425810e-09  6.62534284e-08  2.10116252e-09  1.00000000e-06  2.37406451e-01  9.00000000e-01  0.00000000e+00 
 1.00000000e-06  6.14202034e-20  8.46935470e-20  7.08418036e-15  3.39346873e-16  2.62335896e-08  1.55583286e-06  4.94287049e-08  1.00000000e-06  2.37406451e-01  9.00000000e-01  1.00000000e-01 
 1.00000000e-06  1.22006792e-18  1.62678012e-18  1.14052383e-14  5.57415863e-15  5.10346652e-07  2.66005347e-05  9.92536645e-07  1.00000000e-06  2.37406451e-01  9.00000000e-01  2.00000000e-01 
 1.00000000e-06  9.55058998e-18  1.21022641e-17  2.48353623e-14  2.09438237e-14  2.93382074e-06  1.25531764e-04  8.04036985e-06  1.00000000e-06  2.37406451e-01  9.00000000e-01  3.00000000e-01 
 1.00000000e-06  2.71242454e-17  3.32417304e-17  3.23191487e-14  2.94024567e-14  6.52956339e-06  2.73880106e-04  2.77244638e-05  1.00000000e-06  2.37406451e-01  9.00000000e-01  4.00000000e-01 
 1.00000000e-06  5.04706672e-17  6.09878547e-17  3.56587506e-14  3.31346857e-14  1.07446962e-05  4.43690039e-04  6.35219184e-05  1.00000000e-06  2.37406451e-01  9.00000000e-01  5.00000000e-01 
 1.00000000e-06  7.91980945e-17  9.50734977e-17  3.75778463e-14  3.52551557e-14  1.56279294e-05  6.14916816e-04  1.16500681e-04  1.00000000e-06  2.37406451e-01  9.00000000e-01  6.00000000e-01 
 1.00000000e-06  1.16368296e-16  1.39266698e-16  3.89336607e-14  3.67344706e-14  2.12944561e-05  7.75492678e-04  1.86144614e-04  1.00000000e-06  2.37406451e-01  9.00000000e-01  7.00000000e-01 
 1.00000000e-06  1.70748158e-16  2.04323114e-16  4.00293305e-14  3.79042349e-14  2.80143153e-05  9.18553720e-04  2.71012069e-04  1.00000000e-06  2.37406451e-01  9.00000000e-01  8.00000000e-01 
 1.00000000e-06  2.61221155e-16  3.13563434e-16  4.10016510e-14  3.88937323e-14  3.64590080e-05  1.04029939e-03  3.69143328e-04  1.00000000e-06  2.37406451e-01  9.00000000e-01  9.00000000e-01 
 1.00000000e-06  4.22256217e-16  5.09808622e-16  4.19352845e-14  3.97527115e-14  4.81480491e-05  1.13835954e-03  4.78282435e-04  1.00000000e-06  2.37406451e-01  9.00000000e-01  1.00000000e+00 
 1.00000000e-06  7.09555893e-16  8.62590388e-16  4.29017784e-14  4.04883016e-14  6.61412932e-05  1.21046014e-03  5.95951018e-04  1.00000000e-06  2.37406451e-01  9.00000000e-01  1.10000000e+00 
 1.00000000e-06  1.20394206e-15  1.47322446e-15  4.39737908e-14  4.10759377e-14  9.57887362e-05  1.25355111e-03  7.19408493e-04  1.00000000e-06  2.37406451e-01  9.00000000e-01  1.20000000e+00 
 1.00000000e-06  2.49715100e-21  4.99445752e-21  7.14533591e-15  1.96988582e-17  1.02941823e-09  6.95922936e-08  2.20544385e-09  1.00000000e-06  2.37406435e-01  1.00000000e+00  0.00000000e+00 
 1.00000000e-06  5.67194449e-20  7.78930725e-20  7.08393282e-15  3.39069760e-16  2.50836955e-08  1.63737776e-06  5.19930906e-08  1.00000000e-06  2.37406435e-01  1.00000000e+00  1.00000000e-01 
 1.00000000e-06  1.12629691e-18  1.50271905e-18  1.14010785e-14  5.56955925e-15  4.87938110e-07  2.78585219e-05  1.04243340e-06  1.00000000e-06  2.37406435e-01  1.00000000e+00  2.00000000e-01 
 1.00000000e-06  8.79776797e-18  1.11581711e-17  2.48193423e-14  2.09267118e-14  2.79088342e-06  1.28674634e-04  8.32647476e-06  1.00000000e-06  2.37406435e-01  1.00000000e+00  3.00000000e-01 
 1.00000000e-06  2.48831684e-17  3.05241011e-17  3.22954751e-14  2.93786810e-14  6.15743079e-06  2.77644589e-04  2.83584071e-05  1.00000000e-06  2.37406435e-01  1.00000000e+00  4.00000000e-01 
 1.00000000e-06  4.60092202e-17  5.56513433e-17  3.56297173e-14  3.31077409e-14  1.00449235e-05  4.48029137e-04  6.45605272e-05  1.00000000e-06  2.37406435e-01  1.00000000e+00  5.00000000e-01 
 1.00000000e-06  7.13590539e-17  8.57397320e-17  3.75425238e-14  3.52254440e-14  1.44844109e-05  6.19898791e-04  1.18004685e-04  1.00000000e-06  2.37406435e-01  1.00000000e+00  6.00000000e-01 
 1.00000000e-06  1.02290867e-16  1.22465649e-16  3.88874997e-14  3.67005021e-14  1.95414743e-05  7.81238592e-04  1.88183516e-04  1.00000000e-06  2.37406435e-01  1.00000000e+00  7.00000000e-01 
 1.00000000e-06  1.43005512e-16  1.70948608e-16  3.99611440e-14  3.78629251e-14  2.53550184e-05  9.25364458e-04  2.73675029e-04  1.00000000e-06  2.37406435e-01  1.00000000e+00  8.00000000e-01 
 1.00000000e-06  2.02550559e-16  2.42293903e-16  4.08890935e-14  3.88421557e-14  3.22643836e-05  1.04889407e-03  3.72567903e-04  1.00000000e-06  2.37406435e-01  1.00000000e+00  9.00000000e-01 
 1.00000000e-06  2.97471073e-16  3.56934596e-16  4.17396834e-14  3.96928341e-14  4.10289946e-05  1.15028041e-03  4.82715072e-04  1.00000000e-06  2.37406435e-01  1.00000000e+00  1.00000000e+00 
 1.00000000e-06  4.54715416e-16  5.48319392e-16  4.25627540e-14  4.04351077e-14  5.31758869e-05  1.22865767e-03  6.01857392e-04  1.00000000e-06  2.37406435e-01  1.00000000e+00  1.10000000e+00 
 1.00000000e-06  7.14892252e-16  8.67050178e-16  4.34050604e-14  4.10678892e-14  7.14657876e-05  1.28295251e-03  7.27644884e-04  1.00000000e-06  2.37406435e-01  1.00000000e+00  1.20000000e+00 
 1.00000000e-06  2.31949400e-21  4.33276090e-21  7.14532593e-15  1.96873383e-17  9.89700131e-10  7.27849693e-08  2.30516263e-09  1.00000000e-06  2.37406420e-01  1.10000000e+00  0.00000000e+00 
 1.00000000e-06  5.26833286e-20  7.21143274e-20  7.08370334e-15  3.38812425e-16  2.40334694e-08  1.71543497e-06  5.44472664e-08  1.00000000e-06  2.37406420e-01  1.10000000e+00  1.00000000e-01 
 1.00000000e-06  1.04583720e-18  1.39623733e-18  1.13972251e-14  5.56529011e-15  4.67469161e-07  2.90618063e-05  1.09018719e-06  1.00000000e-06  2.37406420e-01  1.10000000e+00  2.00000000e-01 
 1.00000000e-06  8.15441945e-18  1.03507081e-17  2.48045577e-14  2.09108559e-14  2.66237618e-06  1.31648409e-04  8.59902241e-06  1.00000000e-06  2.37406420e-01  1.10000000e+00  3.00000000e-01 
 1.00000000e-06  2.29841433e-17  2.82192566e-17  3.22737929e-14  2.93567213e-14  5.82953152e-06  2.81152030e-04  2.89574142e-05  1.00000000e-06  2.37406420e-01  1.10000000e+00  4.00000000e-01 
 1.00000000e-06  4.22921098e-17  5.12020778e-17  3.56034794e-14  3.30830179e-14  9.43881345e-06  4.52019248e-04  6.55340102e-05  1.00000000e-06  2.37406420e-01  1.10000000e+00  5.00000000e-01 
 1.00000000e-06  6.50911262e-17  7.82793016e-17  3.75115403e-14  3.51986602e-14  1.35112442e-05  6.24417174e-04  1.19403217e-04  1.00000000e-06  2.37406420e-01  1.10000000e+00  6.00000000e-01 
 1.00000000e-06  9.19728331e-17  1.10189128e-16  3.88495585e-14  3.66710673e-14  1.80852983e-05  7.86349655e-04  1.90062746e-04  1.00000000e-06  2.37406420e-01  1.10000000e+00  7.00000000e-01 
 1.00000000e-06  1.25108151e-16  1.49556122e-16  3.99107219e-14  3.78291373e-14  2.32340590e-05  9.31224418e-04  2.76100852e-04  1.00000000e-06  2.37406420e-01  1.10000000e+00  8.00000000e-01 
 1.00000000e-06  1.69181931e-16  2.02091964e-16  4.08151757e-14  3.88017733e-14  2.91382475e-05  1.05587509e-03  3.75631308e-04  1.00000000e-06  2.37406420e-01  1.10000000e+00  9.00000000e-01 
 1.00000000e-06  2.32739605e-16  2.78286003e-16  4.16231831e-14  3.96449067e-14  3.62034309e-05  1.15917579e-03  4.86563198e-04  1.00000000e-06  2.37406420e-01  1.10000000e+00  1.00000000e+00 
 1.00000000e-06  3.29680986e-16  3.95287107e-16  4.23737347e-14  4.03834408e-14  4.52439824e-05  1.24099007e-03  6.06750179e-04  1.00000000e-06  2.37406420e-01  1.10000000e+00  1.10000000e+00 
 1.00000000e-06  4.80905970e-16  5.78988965e-16  4.30993833e-14  4.10259834e-14  5.77440094e-05  1.30136229e-03  7.34047102e-04  1.00000000e-06  2.37406420e-01  1.10000000e+00  1.20000000e+00 
 1.00000000e-06  2.16530029e-21  3.80398014e-21  7.14531661e-15  1.96765626e-17  9.55027823e-10  7.58437788e-08  2.40071664e-09  1.00000000e-06  2.37406406e-01  1.20000000e+00  0.00000000e+00 
 1.00000000e-06  4.91803759e-20  6.71386165e-20  7.08348947e-15  3.38572244e-16  2.30739966e-08  1.79030083e-06  5.68005949e-08  1.00000000e-06  2.37406406e-01  1.20000000e+00  1.00000000e-01 
 1.00000000e-06  9.76045462e-19  1.30384002e-18  1.13936358e-14  5.56130702e-15  4.48755155e-07  3.02152150e-05  1.13598117e-06  1.00000000e-06  2.37406406e-01  1.20000000e+00  2.00000000e-01 
 1.00000000e-06  7.59828392e-18  9.65217051e-18  2.47908316e-14  2.08960841e-14  2.54637293e-06  1.34472202e-04  8.85934745e-06  1.00000000e-06  2.37406406e-01  1.20000000e+00  3.00000000e-01 
 1.00000000e-06  2.13536689e-17  2.62387264e-17  3.22537900e-14  2.93363167e-14  5.53848466e-06  2.84437345e-04  2.95255040e-05  1.00000000e-06  2.37406406e-01  1.20000000e+00  4.00000000e-01 
 1.00000000e-06  3.91371966e-17  4.74228580e-17  3.55795107e-14  3.30601484e-14  8.90848881e-06  4.55714094e-04  6.64507691e-05  1.00000000e-06  2.37406406e-01  1.20000000e+00  5.00000000e-01 
 1.00000000e-06  5.98985802e-17  7.20971374e-17  3.74837608e-14  3.51741419e-14  1.26715876e-05  6.28553749e-04  1.20711336e-04  1.00000000e-06  2.37406406e-01  1.20000000e+00  6.00000000e-01 
 1.00000000e-06  8.38536285e-17  1.00541055e-16  3.88168390e-14  3.66447540e-14  1.68504429e-05  7.90961606e-04  1.91807901e-04  1.00000000e-06  2.37406406e-01  1.20000000e+00  7.00000000e-01 
 1.00000000e-06  1.12191211e-16  1.34177568e-16  3.98701329e-14  3.78001229e-14  2.14824562e-05  9.36394613e-04  2.78334066e-04  1.00000000e-06  2.37406406e-01  1.20000000e+00  8.00000000e-01 
 1.00000000e-06  1.47502434e-16  1.76141462e-16  4.07608869e-14  3.87685948e-14  2.66663437e-05  1.06180618e-03  3.78417151e-04  1.00000000e-06  2.37406406e-01  1.20000000e+00  9.00000000e-01 
 1.00000000e-06  1.94493668e-16  2.32173112e-16  4.15451129e-14  3.96062935e-14  3.26292103e-05  1.16630158e-03  4.89996914e-04  1.00000000e-06  2.37406406e-01  1.20000000e+00  1.00000000e+00 
 1.00000000e-06  2.60795813e-16  3.11629621e-16  4.22561204e-14  4.03398678e-14  3.98292807e-05  1.25014379e-03  6.10988703e-04  1.00000000e-06  2.37406406e-01  1.20000000e+00  1.10000000e+00 
 1.00000000e-06  3.57807749e-16  4.28546077e-16  4.29191299e-14  4.09820239e-14  4.91043220e-05  1.31400480e-03  7.39359962e-04  1.00000000e-06  2.37406406e-01  1.20000000e+00  1.20000000e+00 
